20.0
polygon
20.5055995406,1.28952430037,12.2310539566,16.5055995406,5.28952430037,12.2310539566,12.5055995406,1.28952430037,12.2310539566,16.5055995406,-2.71047569963,12.2310539566,20.5055995406,1.28952430037,12.2310539566,16.5055995406,1.28952430037,12.2310539566,-79.8144102019,4
7.32369946095,19.1086874951,19.1847396263,3.32369946095,23.1086874951,19.1847396263,-0.676300539047,19.1086874951,19.1847396263,3.32369946095,15.1086874951,19.1847396263,7.32369946095,19.1086874951,19.1847396263,3.32369946095,19.1086874951,19.1847396263,147.322445273,4
13.4442605366,19.3530417441,19.9476906599,9.44426053662,23.3530417441,19.9476906599,5.44426053662,19.3530417441,19.9476906599,9.44426053662,15.3530417441,19.9476906599,13.4442605366,19.3530417441,19.9476906599,9.44426053662,19.3530417441,19.9476906599,68.4920370627,4
4.15909004689,8.66057470946,4.76859916452,0.159090046889,12.6605747095,4.76859916452,-3.84090995311,8.66057470946,4.76859916452,0.159090046889,4.66057470946,4.76859916452,4.15909004689,8.66057470946,4.76859916452,0.159090046889,8.66057470946,4.76859916452,-122.795052038,4
9.04291097675,11.6653742091,19.5841426377,5.04291097675,15.6653742091,19.5841426377,1.04291097675,11.6653742091,19.5841426377,5.04291097675,7.66537420910,19.5841426377,9.04291097675,11.6653742091,19.5841426377,5.04291097675,11.6653742091,19.5841426377,-359.618158592,4
21.5825953829,6.95689324027,3.18090974373,17.5825953829,10.9568932403,3.18090974373,13.5825953829,6.95689324027,3.18090974373,17.5825953829,2.95689324027,3.18090974373,21.5825953829,6.95689324027,3.18090974373,17.5825953829,6.95689324027,3.18090974373,350.640373285,4
6.69406708870,10.3867924865,8.63705429644,2.69406708870,14.3867924865,8.63705429644,-1.30593291130,10.3867924865,8.63705429644,2.69406708870,6.38679248646,8.63705429644,6.69406708870,10.3867924865,8.63705429644,2.69406708870,10.3867924865,8.63705429644,-81.7479676984,4
17.9068381283,3.13523242283,13.0252804967,13.9068381283,7.13523242283,13.0252804967,9.90683812826,3.13523242283,13.0252804967,13.9068381283,-0.864767577174,13.0252804967,17.9068381283,3.13523242283,13.0252804967,13.9068381283,3.13523242283,13.0252804967,-23.0024007269,4
13.1579101833,16.4769557853,10.3269369412,9.15791018329,20.4769557853,10.3269369412,5.15791018329,16.4769557853,10.3269369412,9.15791018329,12.4769557853,10.3269369412,13.1579101833,16.4769557853,10.3269369412,9.15791018329,16.4769557853,10.3269369412,-82.7681141816,4
9.96844911943,9.40637878915,7.02372189386,5.96844911943,13.4063787892,7.02372189386,1.96844911943,9.40637878915,7.02372189386,5.96844911943,5.40637878915,7.02372189386,9.96844911943,9.40637878915,7.02372189386,5.96844911943,9.40637878915,7.02372189386,-328.221557352,4
5.07198409265,15.2386974124,4.17086231587,1.07198409265,19.2386974124,4.17086231587,-2.92801590735,15.2386974124,4.17086231587,1.07198409265,11.2386974124,4.17086231587,5.07198409265,15.2386974124,4.17086231587,1.07198409265,15.2386974124,4.17086231587,-321.156109206,4
4.78012869126,18.9341538860,10.3949219924,0.780128691259,22.9341538860,10.3949219924,-3.21987130874,18.9341538860,10.3949219924,0.780128691259,14.9341538860,10.3949219924,4.78012869126,18.9341538860,10.3949219924,0.780128691259,18.9341538860,10.3949219924,58.4311118467,4
10.0397299787,16.8574116986,14.3331915589,6.03972997866,20.8574116986,14.3331915589,2.03972997866,16.8574116986,14.3331915589,6.03972997866,12.8574116986,14.3331915589,10.0397299787,16.8574116986,14.3331915589,6.03972997866,16.8574116986,14.3331915589,139.145775639,4
21.3598144443,12.7887821780,3.20583013381,17.3598144443,16.7887821780,3.20583013381,13.3598144443,12.7887821780,3.20583013381,17.3598144443,8.78878217803,3.20583013381,21.3598144443,12.7887821780,3.20583013381,17.3598144443,12.7887821780,3.20583013381,-118.795127641,4
21.1933550748,18.6431300029,11.6018917873,17.1933550748,22.6431300029,11.6018917873,13.1933550748,18.6431300029,11.6018917873,17.1933550748,14.6431300029,11.6018917873,21.1933550748,18.6431300029,11.6018917873,17.1933550748,18.6431300029,11.6018917873,-312.337350822,4
7.76054163523,11.3498807691,7.27361333528,3.76054163523,15.3498807691,7.27361333528,-0.239458364768,11.3498807691,7.27361333528,3.76054163523,7.34988076906,7.27361333528,7.76054163523,11.3498807691,7.27361333528,3.76054163523,11.3498807691,7.27361333528,75.1494407288,4
17.2790680176,6.91827141708,17.3429735331,13.2790680176,10.9182714171,17.3429735331,9.27906801756,6.91827141708,17.3429735331,13.2790680176,2.91827141708,17.3429735331,17.2790680176,6.91827141708,17.3429735331,13.2790680176,6.91827141708,17.3429735331,76.5562547784,4
13.6075970436,0.211835402525,1.39744859097,9.60759704362,4.21183540252,1.39744859097,5.60759704362,0.211835402525,1.39744859097,9.60759704362,-3.78816459748,1.39744859097,13.6075970436,0.211835402525,1.39744859097,9.60759704362,0.211835402525,1.39744859097,339.299047868,4
8.90243624661,10.6563274336,7.79904242749,4.90243624661,14.6563274336,7.79904242749,0.902436246607,10.6563274336,7.79904242749,4.90243624661,6.65632743355,7.79904242749,8.90243624661,10.6563274336,7.79904242749,4.90243624661,10.6563274336,7.79904242749,252.039957162,4
21.7666887301,2.56352333562,12.2686132008,17.7666887301,6.56352333562,12.2686132008,13.7666887301,2.56352333562,12.2686132008,17.7666887301,-1.43647666438,12.2686132008,21.7666887301,2.56352333562,12.2686132008,17.7666887301,2.56352333562,12.2686132008,-49.2188035103,4
8.98445015833,15.5621495618,11.0250016605,4.98445015833,19.5621495618,11.0250016605,0.984450158329,15.5621495618,11.0250016605,4.98445015833,11.5621495618,11.0250016605,8.98445015833,15.5621495618,11.0250016605,4.98445015833,15.5621495618,11.0250016605,-53.2624103539,4
11.7578101449,4.56001557245,13.4221335680,7.75781014487,8.56001557245,13.4221335680,3.75781014487,4.56001557245,13.4221335680,7.75781014487,0.560015572447,13.4221335680,11.7578101449,4.56001557245,13.4221335680,7.75781014487,4.56001557245,13.4221335680,90.7262081982,4
14.3134520752,18.6085587553,0.137199002831,10.3134520752,22.6085587553,0.137199002831,6.31345207521,18.6085587553,0.137199002831,10.3134520752,14.6085587553,0.137199002831,14.3134520752,18.6085587553,0.137199002831,10.3134520752,18.6085587553,0.137199002831,355.536028297,4
18.1056361401,9.39591633318,10.1453807907,14.1056361401,13.3959163332,10.1453807907,10.1056361401,9.39591633318,10.1453807907,14.1056361401,5.39591633318,10.1453807907,18.1056361401,9.39591633318,10.1453807907,14.1056361401,9.39591633318,10.1453807907,-96.8544779008,4
13.8281324089,17.6654112416,14.3570803130,9.82813240889,21.6654112416,14.3570803130,5.82813240889,17.6654112416,14.3570803130,9.82813240889,13.6654112416,14.3570803130,13.8281324089,17.6654112416,14.3570803130,9.82813240889,17.6654112416,14.3570803130,-352.500902356,4
20.5205565170,4.48295301672,4.88022193247,16.5205565170,8.48295301672,4.88022193247,12.5205565170,4.48295301672,4.88022193247,16.5205565170,0.482953016722,4.88022193247,20.5205565170,4.48295301672,4.88022193247,16.5205565170,4.48295301672,4.88022193247,151.158469530,4
21.6184079959,1.80502936653,11.4990950999,17.6184079959,5.80502936653,11.4990950999,13.6184079959,1.80502936653,11.4990950999,17.6184079959,-2.19497063347,11.4990950999,21.6184079959,1.80502936653,11.4990950999,17.6184079959,1.80502936653,11.4990950999,-126.238715262,4
23.9540217775,5.53218436507,5.44180852852,19.9540217775,9.53218436507,5.44180852852,15.9540217775,5.53218436507,5.44180852852,19.9540217775,1.53218436507,5.44180852852,23.9540217775,5.53218436507,5.44180852852,19.9540217775,5.53218436507,5.44180852852,124.294844076,4
9.88935872995,15.0795948363,16.5284109490,5.88935872995,19.0795948363,16.5284109490,1.88935872995,15.0795948363,16.5284109490,5.88935872995,11.0795948363,16.5284109490,9.88935872995,15.0795948363,16.5284109490,5.88935872995,15.0795948363,16.5284109490,79.1078277850,4
5.80435638778,15.1813505623,0.668728487108,1.80435638778,19.1813505623,0.668728487108,-2.19564361222,15.1813505623,0.668728487108,1.80435638778,11.1813505623,0.668728487108,5.80435638778,15.1813505623,0.668728487108,1.80435638778,15.1813505623,0.668728487108,293.578115736,4
16.8872928090,4.76099360549,3.24954383941,12.8872928090,8.76099360549,3.24954383941,8.88729280903,4.76099360549,3.24954383941,12.8872928090,0.760993605486,3.24954383941,16.8872928090,4.76099360549,3.24954383941,12.8872928090,4.76099360549,3.24954383941,-168.429306083,4
