20.0
polygon
18.4749661659,1.39416283574,11.7861238689,15.7110341434,5.19838890092,11.7861238689,11.2388981884,3.74530384491,11.7861238689,11.2388981884,-0.956978173434,11.7861238689,15.7110341434,-2.41006322944,11.7861238689,18.4749661659,1.39416283574,11.7861238689,14.4749661659,1.39416283574,11.7861238689,-156.805051024,5
19.9062338610,8.47687789027,16.1538139903,17.1423018385,12.2811039554,16.1538139903,12.6701658835,10.8280188994,16.1538139903,12.6701658835,6.12573688110,16.1538139903,17.1423018385,4.67265182509,16.1538139903,19.9062338610,8.47687789027,16.1538139903,15.9062338610,8.47687789027,16.1538139903,231.458807042,5
9.86028033153,2.74120138539,15.7790231449,7.09634830903,6.54542745057,15.7790231449,2.62421235403,5.09234239456,15.7790231449,2.62421235403,0.390060376216,15.7790231449,7.09634830903,-1.06302467979,15.7790231449,9.86028033153,2.74120138539,15.7790231449,5.86028033153,2.74120138539,15.7790231449,212.925845595,5
16.4196195889,7.05633163918,19.9939561356,13.6556875664,10.8605577044,19.9939561356,9.18355161136,9.40747264835,19.9939561356,9.18355161136,4.70519063001,19.9939561356,13.6556875664,3.25210557400,19.9939561356,16.4196195889,7.05633163918,19.9939561356,12.4196195889,7.05633163918,19.9939561356,-71.9254838752,5
23.9284679942,13.5692674403,3.88204214887,21.1645359717,17.3734935055,3.88204214887,16.6924000167,15.9204084495,3.88204214887,16.6924000167,11.2181264311,3.88204214887,21.1645359717,9.76504137511,3.88204214887,23.9284679942,13.5692674403,3.88204214887,19.9284679942,13.5692674403,3.88204214887,-256.479584232,5
14.8423782780,5.42666241672,14.7207969086,12.0784462555,9.2308884819,14.7207969086,7.60631030050,7.77780342589,14.7207969086,7.60631030050,3.07552140755,14.7207969086,12.0784462555,1.62243635154,14.7207969086,14.8423782780,5.42666241672,14.7207969086,10.8423782780,5.42666241672,14.7207969086,-52.2815227909,5
14.2092027617,9.12224251565,10.5974711489,11.4452707392,12.9264685808,10.5974711489,6.97313478418,11.4733835248,10.5974711489,6.97313478418,6.77110150648,10.5974711489,11.4452707392,5.31801645047,10.5974711489,14.2092027617,9.12224251565,10.5974711489,10.2092027617,9.12224251565,10.5974711489,-184.603149181,5
23.8659335606,9.45387617012,11.5048764561,21.1020015381,13.2581022353,11.5048764561,16.6298655831,11.8050171793,11.5048764561,16.6298655831,7.10273516095,11.5048764561,21.1020015381,5.64965010494,11.5048764561,23.8659335606,9.45387617012,11.5048764561,19.8659335606,9.45387617012,11.5048764561,-352.488933896,5
16.9351701096,17.4436317121,8.38908377500,14.1712380871,21.2478577773,8.38908377500,9.69910213210,19.7947727213,8.38908377500,9.69910213210,15.0924907029,8.38908377500,14.1712380871,13.6394056469,8.38908377500,16.9351701096,17.4436317121,8.38908377500,12.9351701096,17.4436317121,8.38908377500,358.366741986,5
9.33349640676,13.8104540284,8.55006444905,6.56956438426,17.6146800936,8.55006444905,2.09742842926,16.1615950375,8.55006444905,2.09742842926,11.4593130192,8.55006444905,6.56956438426,10.0062279632,8.55006444905,9.33349640676,13.8104540284,8.55006444905,5.33349640676,13.8104540284,8.55006444905,26.4260342198,5
8.74873152176,3.26656366688,9.30429267022,5.98479949926,7.07078973206,9.30429267022,1.51266354426,5.61770467605,9.30429267022,1.51266354426,0.915422657708,9.30429267022,5.98479949926,-0.537662398303,9.30429267022,8.74873152176,3.26656366688,9.30429267022,4.74873152176,3.26656366688,9.30429267022,-297.794991510,5
19.0759746728,7.04823300477,12.7422220360,16.3120426503,10.8524590700,12.7422220360,11.8399066953,9.39937401394,12.7422220360,11.8399066953,4.6970919956,12.7422220360,16.3120426503,3.24400693959,12.7422220360,19.0759746728,7.04823300477,12.7422220360,15.0759746728,7.04823300477,12.7422220360,-246.416293107,5
8.99382656353,17.8124086652,13.5583807316,6.22989454103,21.6166347304,13.5583807316,1.75775858603,20.1635496744,13.5583807316,1.75775858603,15.4612676560,13.5583807316,6.22989454103,14.0081826000,13.5583807316,8.99382656353,17.8124086652,13.5583807316,4.99382656353,17.8124086652,13.5583807316,-257.295356621,5
11.3466817254,15.4883823076,5.63638886676,8.58274970288,19.2926083728,5.63638886676,4.11061374788,17.8395233168,5.63638886676,4.11061374788,13.1372412984,5.63638886676,8.58274970288,11.6841562424,5.63638886676,11.3466817254,15.4883823076,5.63638886676,7.34668172538,15.4883823076,5.63638886676,184.428185586,5
